gene_id	H000	H003	H006	H009	H012	H018	H024	H036	H048	H072	H120	H168
ENSG00000137693.13 	0	0	0	0	0	0	0	0	1	1	1	1
ENSG00000177468.6 	1	1	1	1	0	1	1	1	1	1	1	1
ENSG00000100167.19 	0	0	0	0	1	0	0	1	1	1	1	1
ENSG00000178445.8 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000047230.14 	1	1	1	1	1	0	1	1	1	1	1	1
ENSG00000176108.9 	0	0	0	0	0	0	0	0	1	0	1	1
ENSG00000175711.8 	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000141526.14 	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163975.11 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000100320.22 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000141068.13 	1	1	0	0	1	0	1	1	1	0	0	0
ENSG00000148219.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000085224.20 	0	0	0	1	0	0	0	1	0	0	0	1
ENSG00000012232.8 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000198270.12 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000184545.10 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000176248.8 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000077585.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000184185.9 	0	0	0	0	0	0	0	0	1	1	1	1
ENSG00000078401.6 	1	1	1	1	1	1	1	1	1	1	0	1
ENSG00000154342.5 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000180354.15 	1	1	1	1	1	1	1	1	1	1	1	0
ENSG00000172995.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000075618.17 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000002822.15 	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000100979.14 	1	1	1	1	1	1	1	1	1	1	0	0
ENSG00000128805.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000182957.15 	0	1	0	1	0	0	0	0	0	0	0	1
ENSG00000185436.11 	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000159674.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000260548.1 	1	1	1	1	1	0	0	1	1	1	1	1
ENSG00000172164.13 	1	1	1	1	1	1	1	1	1	1	0	0
ENSG00000147044.20 	1	1	1	1	1	0	1	1	1	1	1	1
ENSG00000118985.15 	1	1	1	1	1	0	0	0	0	0	0	0
ENSG00000104267.9 	0	0	0	0	0	0	0	0	1	0	1	0
ENSG00000149084.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000103260.8 	1	0	1	1	1	1	1	1	1	1	1	1
ENSG00000162040.6 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000123095.5 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000169750.8 	0	0	0	0	0	0	0	0	1	1	1	0
ENSG00000164362.18 	0	0	0	0	0	0	0	1	1	1	1	1
ENSG00000084234.16 	1	1	1	1	1	1	1	0	0	0	0	0
ENSG00000145506.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000177706.8 	1	1	1	1	1	1	1	1	1	0	0	0
ENSG00000106089.11 	1	1	1	1	0	1	1	1	1	1	1	1
ENSG00000171004.17 	0	0	0	0	0	0	0	0	0	1	1	1
ENSG00000187961.13 	0	0	0	0	0	0	0	1	1	0	0	0
ENSG00000023191.16 	1	1	1	1	1	1	1	1	1	1	1	0
ENSG00000172831.11 	1	1	1	1	1	0	1	1	1	0	0	0
ENSG00000106992.17 	1	1	1	1	1	0	1	1	1	1	1	1
ENSG00000186522.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000070047.11 	1	1	1	1	1	1	1	1	1	1	1	0
ENSG00000042286.14 	1	0	0	1	1	0	0	0	0	0	0	0
ENSG00000144560.13 	1	1	1	1	1	1	1	1	1	1	1	0
ENSG00000187535.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000094914.12 	1	1	0	0	1	0	1	1	1	1	1	1
ENSG00000185347.17 	1	1	1	1	1	1	1	0	1	0	0	0
ENSG00000104435.13 	1	1	1	1	1	1	1	1	1	1	1	0
ENSG00000187773.8 	0	0	0	0	0	0	0	0	0	1	1	1
ENSG00000103942.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000107518.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000100504.16 	1	1	1	1	1	1	1	1	1	1	0	0
ENSG00000064763.10 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000022567.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000147133.15 	0	0	1	1	0	0	0	0	1	0	1	0
ENSG00000161921.14 	1	1	1	1	1	1	1	1	1	1	1	0
ENSG00000137185.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000025708.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000107562.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000184428.12 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000188677.14 	1	1	1	1	1	1	1	1	1	1	0	0
ENSG00000188909.4 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000128917.6 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000157601.13 	0	1	1	1	1	1	1	1	1	1	1	1
ENSG00000005302.17 	1	1	1	1	1	0	1	1	1	1	1	1
ENSG00000133135.13 	1	0	0	0	0	0	1	1	1	0	1	1
ENSG00000037897.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000164938.13 	1	1	1	1	1	1	1	1	1	0	0	0
ENSG00000159618.15 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000112139.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000063660.8 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000138771.14 	1	1	0	1	1	1	1	1	1	1	1	1
ENSG00000127586.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000132334.16 	1	1	1	1	1	1	1	1	1	0	0	0
ENSG00000075399.12 	1	0	1	1	0	0	0	0	0	0	0	0
ENSG00000095637.21 	0	0	0	1	0	0	0	1	1	0	0	1
ENSG00000168813.16 	0	0	0	0	0	0	0	0	0	1	1	1
ENSG00000124588.19 	1	1	1	1	1	1	1	0	1	0	0	0
ENSG00000134602.15 	0	0	0	0	0	0	1	1	0	0	1	1
ENSG00000120149.8 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000141582.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000140416.19 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000103253.17 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000269335.5 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000158109.14 	1	1	1	1	1	0	1	1	1	1	0	0
ENSG00000105186.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000075391.16 	1	1	1	1	1	1	1	1	1	1	1	0
ENSG00000145391.13 	1	1	1	1	1	0	0	0	0	0	0	0
ENSG00000204103.3 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000065413.16 	1	1	1	1	1	1	1	1	1	0	0	0
ENSG00000170558.8 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000187479.5 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000155542.11 	1	1	1	1	1	0	1	0	1	0	0	0
ENSG00000171365.15 	0	0	0	1	1	0	0	1	1	0	0	1
ENSG00000106605.10 	1	1	1	1	1	1	1	1	1	1	1	0
ENSG00000083812.11 	1	1	1	1	1	0	1	0	1	0	0	0
ENSG00000172638.12 	1	1	1	1	1	1	1	0	1	0	0	0
ENSG00000086758.15 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000120068.6 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000136828.18 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000030582.16 	1	1	1	1	1	1	1	1	1	1	1	0
ENSG00000110429.13 	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000275832.4 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000169762.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000089682.16 	1	0	0	1	0	1	1	1	1	0	0	1
ENSG00000100142.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000175183.9 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000138162.18 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000128564.6 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000198910.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000072501.17 	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000182118.5 	0	0	0	0	0	0	0	1	1	0	0	0
ENSG00000204231.10 	1	1	0	1	1	1	0	1	1	1	1	1
ENSG00000116990.10 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000153779.9 	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000170577.7 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000211445.11 	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000072110.13 	1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000152894.14 	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000135090.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000001617.11 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000172409.5 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000116128.9 	0	0	0	0	0	0	0	0	0	1	1	1
ENSG00000162772.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000229637.3 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000167840.13 	1	1	1	1	1	0	1	1	1	1	1	1
ENSG00000147408.14 	1	1	1	1	1	0	1	1	1	0	1	0
ENSG00000134897.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000151640.12 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000164402.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000171853.15 	1	1	1	1	1	0	1	1	1	0	1	1
ENSG00000124831.18 	1	0	0	0	0	0	0	1	1	0	0	0
ENSG00000243156.7 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000136404.15 	1	1	1	1	1	1	1	1	1	0	0	0
ENSG00000137393.9 	1	1	1	1	1	1	1	1	1	1	0	0
ENSG00000127588.4 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000063978.15 	0	0	0	0	0	0	0	1	1	0	1	1
ENSG00000189058.8 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000198821.10 	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000083799.17 	1	1	1	1	1	0	1	1	1	0	0	0
ENSG00000116857.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000109851.6 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000103528.16 	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000170745.11 	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000150867.13 	0	0	1	1	1	0	0	1	1	0	0	0
ENSG00000137193.13 	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101935.9 	0	0	1	1	1	0	0	1	0	0	0	1
ENSG00000100842.12 	0	0	1	1	0	0	0	0	0	0	0	0
ENSG00000177614.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000064666.14 	1	1	1	1	1	1	1	1	1	1	1	0
ENSG00000127580.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000091831.21 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000132670.20 	1	1	1	1	0	1	0	1	1	1	0	0
ENSG00000167081.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000120875.8 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000187957.7 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000187091.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000179636.14 	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000013583.8 	1	1	1	1	1	0	1	0	1	0	0	0
ENSG00000008441.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000143153.12 	0	0	0	0	0	0	0	0	1	0	1	0
ENSG00000096092.5 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000075790.10 	1	1	1	1	1	1	1	1	1	1	1	0
ENSG00000127084.17 	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000151503.12 	0	0	0	1	1	0	1	1	1	1	1	1
ENSG00000204389.9 	1	1	1	1	1	1	1	1	1	0	0	0
ENSG00000102024.17 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000145685.13 	1	1	1	1	1	1	1	1	1	1	0	0
ENSG00000245848.2 	1	1	1	1	1	1	1	1	1	1	1	0
ENSG00000138670.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000152767.15 	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000173918.14 	1	1	1	1	1	0	1	1	1	1	1	1
ENSG00000075388.3 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000139266.5 	1	1	1	1	1	1	1	1	1	1	1	0
ENSG00000131507.10 	1	1	1	1	1	1	1	1	1	0	0	0
ENSG00000151702.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000119673.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000137504.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000184471.7 	0	0	0	0	0	0	0	0	1	1	1	1
ENSG00000101210.10 	0	0	0	1	0	0	0	0	1	1	1	1
ENSG00000167123.18 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000111962.7 	1	1	0	1	0	0	1	0	1	0	0	0
ENSG00000048740.17 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000147883.10 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000172575.11 	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000174891.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000125637.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000134955.11 	1	1	1	1	1	1	1	1	1	1	0	0
ENSG00000110108.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000106688.11 	1	1	1	1	1	0	1	0	1	0	0	0
ENSG00000204176.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000277117.4 	0	0	0	0	0	0	0	0	1	1	1	0
ENSG00000174738.12 	1	1	1	1	1	0	1	1	1	1	0	0
ENSG00000099977.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000167434.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000143847.15 	1	0	0	1	0	0	0	0	0	1	1	0
ENSG00000185800.11 	0	0	0	0	0	1	1	1	1	1	1	1
ENSG00000132376.19 	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000177380.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000171467.15 	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137726.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000011105.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000198879.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000151651.15 	1	1	1	1	1	1	1	1	1	0	0	1
ENSG00000144218.18 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000157450.15 	0	0	0	0	0	0	0	0	1	1	1	1
ENSG00000178573.6 	1	1	1	1	1	1	1	1	1	1	0	0
ENSG00000132205.10 	1	1	1	1	1	1	1	1	1	1	0	0
ENSG00000117122.13 	0	0	0	0	0	0	0	1	1	1	1	1
ENSG00000130589.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000135723.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000143032.7 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000165215.6 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000100292.16 	1	1	1	1	1	1	1	1	1	0	0	0
ENSG00000229544.8 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000178104.19 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000162009.8 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000184221.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000144283.21 	0	1	1	1	0	0	0	0	0	0	1	1
ENSG00000181790.10 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000137265.14 	0	0	0	0	0	0	0	0	0	1	1	1
ENSG00000162745.10 	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000101187.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000162591.15 	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000183117.18 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000112183.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000151948.11 	0	0	0	0	0	0	0	0	1	1	1	1
ENSG00000112333.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000119640.8 	1	1	1	1	1	1	1	1	1	1	0	0
ENSG00000111266.8 	1	0	0	0	0	0	0	1	1	0	0	0
ENSG00000183751.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000146540.14 	1	1	0	1	1	0	0	0	1	1	1	0
ENSG00000120235.4 	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000072071.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000173482.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000157554.18 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000170345.9 	1	1	1	1	1	1	1	0	0	0	0	0
ENSG00000213626.11 	0	0	0	0	0	0	0	0	1	0	1	0
ENSG00000185513.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000166908.17 	1	0	0	1	1	0	0	1	1	1	0	0
ENSG00000113504.20 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000157823.16 	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000159685.10 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000246705.4 	1	1	1	1	1	1	1	1	1	1	1	0
ENSG00000143878.9 	1	1	1	1	1	1	1	1	1	1	1	0
ENSG00000124140.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000116574.5 	1	1	1	1	1	1	1	1	1	1	0	0
ENSG00000256514.1 	1	1	1	1	1	1	1	1	1	0	0	0
ENSG00000140284.10 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000182963.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000086300.15 	0	1	0	1	0	1	1	0	0	0	1	1
ENSG00000167291.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000119242.8 	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000115289.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000135709.12 	1	1	1	1	1	1	0	0	0	0	0	0
ENSG00000144485.10 	0	0	0	0	0	0	0	0	1	1	1	1
ENSG00000089116.3 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000197183.12 	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000187049.9 	1	1	1	1	1	1	1	1	1	1	1	0
ENSG00000125820.5 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000123364.4 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000122877.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000172009.14 	0	0	0	0	0	0	0	0	0	1	1	1
ENSG00000166173.10 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000163694.14 	1	1	1	1	1	1	1	1	1	1	1	0
ENSG00000108239.8 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000180182.10 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000107104.18 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000184216.11 	1	0	0	1	1	0	0	1	1	1	1	1
ENSG00000121297.6 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000117298.14 	0	0	0	1	0	0	0	0	1	1	1	1
ENSG00000154764.5 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000127955.15 	0	1	0	0	0	0	0	0	0	0	1	1
ENSG00000176788.8 	0	0	0	0	0	0	0	0	1	1	0	0
ENSG00000000938.12 	0	1	1	1	0	0	0	0	0	0	0	0
ENSG00000170549.3 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000171772.15 	1	1	0	1	1	0	0	1	1	1	1	1
ENSG00000172380.5 	1	1	1	1	1	1	1	1	1	1	0	0
ENSG00000123561.14 	1	0	1	1	1	0	1	0	0	0	0	0
ENSG00000071242.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000128713.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000123240.16 	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000186907.7 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000144579.7 	1	1	1	1	1	0	0	0	0	0	0	0
ENSG00000090376.8 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000185340.15 	1	1	1	1	1	1	0	0	1	0	0	0
ENSG00000179751.6 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000136720.6 	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000128714.5 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000162992.3 	1	0	0	0	1	0	1	0	1	1	0	0
ENSG00000128710.5 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000157985.18 	0	0	0	0	0	0	0	1	1	1	1	1
ENSG00000261130.5 	1	0	1	1	1	1	1	1	1	1	1	1
ENSG00000140332.15 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000017483.14 	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000162490.6 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000156113.20 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000167034.9 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000101004.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000204131.8 	1	1	1	1	1	0	1	1	1	1	1	1
ENSG00000082781.11 	1	1	1	1	1	1	1	1	1	1	1	0
ENSG00000196639.6 	1	1	1	1	1	1	1	1	1	1	1	0
ENSG00000165675.16 	0	0	0	0	0	0	0	0	1	0	1	0
ENSG00000179833.4 	1	1	0	1	1	0	0	0	1	0	0	0
ENSG00000145428.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000104976.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000144591.18 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000157168.18 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000112062.10 	1	1	1	1	0	0	0	0	1	0	1	0
ENSG00000110237.3 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000166402.8 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000166582.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000166165.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000101331.15 	1	1	1	1	1	1	1	1	1	1	1	0
ENSG00000106333.12 	1	0	0	1	0	1	1	1	1	0	0	0
ENSG00000177042.14 	1	1	1	0	1	0	0	1	1	0	1	0
ENSG00000183696.13 	1	1	1	1	1	1	1	1	0	0	0	0
ENSG00000156504.16 	0	0	0	0	1	0	0	0	0	1	0	0
ENSG00000179715.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000087116.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000138119.16 	1	1	1	1	1	1	1	1	1	0	1	0
ENSG00000125084.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000183644.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000072422.16 	1	0	1	1	1	0	1	1	1	1	1	1
ENSG00000111275.12 	1	0	0	0	0	0	0	1	0	0	0	0
ENSG00000090565.15 	1	1	0	1	1	0	1	1	1	0	1	0
ENSG00000007384.15 	1	1	1	1	1	1	1	1	1	1	0	0
ENSG00000156500.14 	1	1	1	0	0	0	1	1	1	1	1	1
ENSG00000129422.14 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000167967.15 	1	1	1	1	1	0	1	1	1	1	1	1
ENSG00000102935.11 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000152969.16 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000163040.14 	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000176845.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000124486.12 	0	0	1	1	1	0	0	1	1	0	0	0
ENSG00000171729.13 	1	1	1	1	1	1	1	1	1	1	1	0
ENSG00000105810.9 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000182183.14 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000165458.13 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000152270.8 	1	1	1	1	1	1	0	0	0	0	0	0
ENSG00000170425.3 	1	1	1	1	1	1	1	1	1	1	0	0
ENSG00000116670.14 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000166387.11 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000153208.16 	1	1	1	1	1	1	1	1	1	1	1	0
ENSG00000092068.18 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000185737.12 	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000156052.10 	1	1	1	1	1	1	1	1	1	1	1	0
ENSG00000196781.13 	0	0	0	0	0	0	0	0	1	1	1	1
ENSG00000232258.6 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000123360.11 	1	1	1	1	1	1	1	1	1	1	1	0
ENSG00000151914.18 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000107872.12 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000087460.23 	1	1	1	1	1	1	1	1	1	1	1	1
ENSG00000105438.8 	0	0	0	0	0	0	0	0	1	1	1	1
